CURSO_ACADEMICO;LOCALIDAD;TIPO_CENTRO;CENTRO;ESTUDIO;TIPO_ESTUDIO;NOMBRE_CCAA_ALUMNO;SEXO;MOVILIDAD_SALIDA;DEDICACION;ALUMNOS_MATRICULADOS;FECHA_ACTUALIZACION
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Grado: Magisterio en Educación Primaria;Grado;La Rioja;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Grado: Magisterio en Educación Primaria;Grado;Navarra;Hombres;Sí;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Grado: Magisterio en Educación Primaria;Grado;Navarra;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Grado: Magisterio en Educación Primaria;Grado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Movilidad para 1º y 2º ciclo y grado;Movilidad de entrada;No Informado;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;Aragón;Hombres;No;Tiempo Completo;6;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;Aragón;Mujeres;No;Tiempo Completo;19;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;Catalunya;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Estudios Avanzados sobre el Lenguaje, la Comunicación y sus Patologías;Máster;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Andalucía;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Andalucía;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Aragón;Hombres;No;Tiempo Completo;16;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Aragón;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Cantabria;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Castilla y Leon;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Comunidad Valenciana;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;La Rioja;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Ciencias Humanas y de la Educación;Máster: Profesorado E.S.O., F.P. y Ens. Idiom, Art y Deport;Máster;Navarra;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Aragón;Hombres;No;Otra dedicación;2;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Aragón;Hombres;Sí;Otra dedicación;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Aragón;Hombres;No;Tiempo Completo;84;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Aragón;Hombres;Sí;Tiempo Completo;12;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Aragón;Mujeres;No;Otra dedicación;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Aragón;Mujeres;No;Tiempo Completo;45;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Aragón;Mujeres;Sí;Tiempo Completo;8;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Catalunya;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Comunidad Valenciana;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Navarra;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;Navarra;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;No Informado;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Administración y Dirección de Empresas;Grado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Andalucía;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Andalucía;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Aragón;Hombres;No;Otra dedicación;2;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Aragón;Hombres;No;Tiempo Completo;13;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Aragón;Hombres;No;Tiempo Parcial;12;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Aragón;Mujeres;No;Otra dedicación;5;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Aragón;Mujeres;No;Tiempo Completo;35;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Aragón;Mujeres;Sí;Tiempo Completo;3;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Aragón;Mujeres;No;Tiempo Parcial;29;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Baleares;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Canarias;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Canarias;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Cantabria;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Castilla y Leon;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Castilla-La Mancha;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Castilla-La Mancha;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Catalunya;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Catalunya;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Catalunya;Mujeres;No;Tiempo Parcial;5;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Catalunya;Mujeres;Sí;Tiempo Parcial;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Ciudad autónoma de Ceuta;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Ciudad autónoma de Ceuta;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Comunidad Valenciana;Hombres;No;Tiempo Completo;3;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;4;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Parcial;5;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Galicia;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;La Rioja;Mujeres;Sí;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Madrid;Mujeres;No;Tiempo Parcial;2;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Murcia;Mujeres;No;Tiempo Parcial;2;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Navarra;Hombres;No;Otra dedicación;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Navarra;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Pais Vasco;Mujeres;No;Otra dedicación;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Grado: Gestión y Administración Pública;Grado;Pais Vasco;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Movilidad para 1º y 2º ciclo y grado;Movilidad de entrada;No Informado;Mujeres;No;Tiempo Completo;7;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Máster: Dirección y planificación del turismo;Máster;Aragón;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Máster: Dirección y planificación del turismo;Máster;Aragón;Mujeres;No;Tiempo Completo;11;15/09/2024
2024;Huesca;Facultad;Facultad de Empresa y Gestión Pública;Máster: Dirección y planificación del turismo;Máster;Catalunya;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Andalucía;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Aragón;Hombres;No;Tiempo Completo;28;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Aragón;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Aragón;Mujeres;No;Tiempo Completo;91;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Castilla y Leon;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Castilla-La Mancha;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Castilla-La Mancha;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;5;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Madrid;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;No Informado;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Pais Vasco;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Centro adscrito;Escuela Universitaria de Enfermería de Teruel;Grado: Enfermería;Grado;Pais Vasco;Mujeres;No;Tiempo Completo;3;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Andalucía;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Aragón;Hombres;No;Otra dedicación;4;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Aragón;Hombres;No;Tiempo Completo;49;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Aragón;Hombres;Sí;Tiempo Completo;2;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Aragón;Hombres;No;Tiempo Parcial;9;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Aragón;Mujeres;No;Tiempo Completo;10;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Aragón;Mujeres;Sí;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Baleares;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Canarias;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Cantabria;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Cantabria;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Castilla y Leon;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Castilla y Leon;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Castilla-La Mancha;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Comunidad Valenciana;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Comunidad Valenciana;Hombres;No;Tiempo Parcial;2;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Madrid;Hombres;No;Otra dedicación;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Madrid;Hombres;Sí;Otra dedicación;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Navarra;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Electrónica y Automática;Grado;Pais Vasco;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Andalucía;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Aragón;Hombres;No;Otra dedicación;3;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Aragón;Hombres;No;Tiempo Completo;70;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Aragón;Hombres;Sí;Tiempo Completo;4;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Aragón;Hombres;No;Tiempo Parcial;2;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Aragón;Mujeres;No;Tiempo Completo;17;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Aragón;Mujeres;Sí;Tiempo Completo;2;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Cantabria;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Castilla y Leon;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Comunidad Valenciana;Hombres;No;Tiempo Completo;4;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Comunidad Valenciana;Hombres;Sí;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Extremadura;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;La Rioja;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;Navarra;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Ingeniería Informática;Grado;No Informado;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Programa conjunto en Ingeniería Informática-Administración y Dirección de Empresas;Grado;Andalucía;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Programa conjunto en Ingeniería Informática-Administración y Dirección de Empresas;Grado;Aragón;Hombres;No;Tiempo Completo;15;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Programa conjunto en Ingeniería Informática-Administración y Dirección de Empresas;Grado;Aragón;Hombres;Sí;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Programa conjunto en Ingeniería Informática-Administración y Dirección de Empresas;Grado;Aragón;Mujeres;No;Tiempo Completo;4;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Programa conjunto en Ingeniería Informática-Administración y Dirección de Empresas;Grado;Castilla y Leon;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Programa conjunto en Ingeniería Informática-Administración y Dirección de Empresas;Grado;Comunidad Valenciana;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Grado: Programa conjunto en Ingeniería Informática-Administración y Dirección de Empresas;Grado;Navarra;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Movilidad para 1º y 2º ciclo y grado;Movilidad de entrada;Andalucía;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Movilidad para 1º y 2º ciclo y grado;Movilidad de entrada;No Informado;Hombres;No;Tiempo Completo;2;15/09/2024
2024;Teruel;Escuela Universitaria;Escuela Universitaria Politécnica de Teruel;Máster: Innovación y Emprendimiento en Tecnologías para la Salud y el Bienestar;Máster;Aragón;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;Aragón;Hombres;No;Otra dedicación;3;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;Aragón;Hombres;No;Tiempo Completo;43;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;Aragón;Hombres;Sí;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;Aragón;Mujeres;No;Otra dedicación;3;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;Aragón;Mujeres;No;Tiempo Completo;30;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;Aragón;Mujeres;Sí;Tiempo Completo;4;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;Aragón;Mujeres;No;Tiempo Parcial;2;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;Castilla-La Mancha;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;Comunidad Valenciana;Hombres;No;Tiempo Completo;8;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;Comunidad Valenciana;Mujeres;No;Tiempo Completo;5;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;La Rioja;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Administración y Dirección de Empresas;Grado;No Informado;Hombres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Andalucía;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Aragón;Hombres;No;Tiempo Completo;19;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Aragón;Hombres;No;Tiempo Parcial;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Aragón;Mujeres;No;Tiempo Completo;71;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Aragón;Mujeres;Sí;Tiempo Completo;16;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Aragón;Mujeres;No;Tiempo Parcial;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Asturias;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Asturias;Mujeres;Sí;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Baleares;Mujeres;No;Tiempo Completo;4;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Canarias;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Cantabria;Mujeres;No;Tiempo Completo;2;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Castilla y Leon;Hombres;Sí;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Castilla y Leon;Mujeres;No;Tiempo Completo;1;15/09/2024
2024;Teruel;Facultad;Facultad de Ciencias Sociales y Humanas de Teruel;Grado: Bellas Artes;Grado;Castilla-La Mancha;Mujeres;No;Tiempo Completo;2;15/09/2024
